"id","Y","AlsK","AlsI","AlsE","AlsA","AlsB","AlsC","AlsGa","AlsGb","AlsGc","AlsG2a","AlsG2b","AlsG2c","AlsT","AlsR","AlsR2","AlsR3"
"861454.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"467210.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1095750.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"887325.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"575593.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"936594.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1122142.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"140626.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"140626.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1926283.3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292041.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2997098.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"515620.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28052.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"384639.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2998044.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292233.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2763051.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2998034.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"253257.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1286362.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1286820.3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1304881.3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"384636.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2584654.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292287.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2997037.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2830660.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2219695.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"478749.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2086584.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1298596.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"657313.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"33039.1104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6666666.205256","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"471875.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292249.3","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0"
"1720300.5","1","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0"
"658081.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"665951.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"411460.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"665950.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292347.3","1","1","0","1","1","1","1","1","1","1","0","0","0","1","0","0","0"
"2292247.3","1","1","0","1","1","1","1","1","1","1","0","0","0","1","0","0","0"
"1653435.83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1653435.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"39482.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"556261.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"290055.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292204.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2509240.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292964.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2606633.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2606633.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292969.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292970.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2606633.10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2606633.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292987.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292963.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2606633.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6666666.205278","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"585501.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292065.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1122934.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"657324.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1123011.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2997047.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2997050.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2998009.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2293139.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2293126.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"180332.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2997104.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"585394.18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"657315.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"718255.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"536231.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"166486.30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"622312.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292066.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"33038.800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"33038.15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"658082.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"411470.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6666666.201657","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6666666.201656","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1123075.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1291051.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"658655.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2997097.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292900.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2998001.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2998030.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2998025.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292894.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292895.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2998038.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2763065.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292374.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1653434.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2998006.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"796942.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292271.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292206.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292304.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292311.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292006.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292305.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2293018.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2293031.3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2293006.3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2293049.3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2787102.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292998.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1122184.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1981510.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1834198.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1796620.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1776382.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1697793.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"642589.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"428125.8","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1105031.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1958780.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2045012.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1121334.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"290054.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2086583.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2564099.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"657321.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292352.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2996870.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2997917.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2041843.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3002520.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292003.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3002519.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292197.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3002515.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1628085.210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2584625.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3002514.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292294.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292296.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3002516.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292302.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3002521.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292199.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292004.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292005.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3002517.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1628085.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292293.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1408437.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1408437.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292300.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292295.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2997913.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2997912.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2997911.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292297.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2086578.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2996910.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2996909.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2479843.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1203606.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2364792.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1871029.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2291991.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292269.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2763041.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2763042.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2093857.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1519439.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2997152.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292270.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1965578.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2211183.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1121344.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1673721.58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"411475.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"742738.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"292800.27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"292800.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1297617.14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1297617.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1297617.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2108523.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1965576.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"552398.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2109689.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2292244.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"186802.195","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"186802.194","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"186802.193","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1871015.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1007096.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"693746.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"411467.62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"411467.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2584663.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2997150.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2997149.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1123282.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2714355.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2714353.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2830659.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1965588.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"445972.6","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0"
"1720200.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1235835.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1720313.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1720313.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2998069.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"216572.54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"853.173","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"853.168","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"853.172","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"853.171","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"411483.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"853.162","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"853.167","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"853.268","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"853.820","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"853.234","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"853.270","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"853.273","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"853.272","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"718252.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"853.165","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"657322.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"853.166","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"853.274","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"853.269","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"411485.10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"853.169","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"853.164","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"748224.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"853.163","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"853.8794","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"853.161","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"853.267","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"853.271","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"853.266","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"853.158","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"853.147","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"745368.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2997294.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1849041.17","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1"
"1841868.3","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1"
"474960.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1870991.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"537013.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1871035.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2041842.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6666666.205279","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1841867.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"717961.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"657319.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"428128.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"641112.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"411473.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2997158.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"246199.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2293177.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2293156.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2293165.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1160721.503","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2293169.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1160721.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1160721.504","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2293178.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2293161.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2293152.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2293157.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2293243.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1160721.18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2293149.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2293216.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2293194.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2293233.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2364796.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"213810.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"213810.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1550024.406","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6666666.205267","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"665956.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"216572.55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1917867.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2606709.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2997921.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1776384.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"883109.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"592031.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1321814.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2764712.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"499177.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"546269.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1115804.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"864565.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"796939.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"796940.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"796937.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"796941.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"997827.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"367459.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"699037.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"699034.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"525259.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6666666.201654","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1002369.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"455631.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"645463.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"499175.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"645462.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"699036.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"699035.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"997828.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"272563.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"479832.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"699033.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"525258.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2161817.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2161822.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"445973.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"261299.117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6666666.205262","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1629550.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1233171.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1391646.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1233170.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1292035.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2764329.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
